"Date","Canada","Ireland","US","Sweden"
2017-12-01,190.258743286133,226.623838739282,140.350173950195,82.4456210040674
2018-01-01,343.772430419922,163.69993158856,160.967208862305,122.518347404624
2018-02-01,365.268096923828,200.493028120353,114.755561828613,131.322474617468
2018-03-01,449.623931884766,150.67010189821,187.09587097168,102.249745142469
2018-04-01,303.540740966797,159.881498270843,139.035369873047,105.656727050096
2018-05-01,257.347686767578,73.7914607403891,162.27668762207,115.363297382533
2018-06-01,428.068664550781,36.6791837048076,134.402770996094,101.777035346692
2018-07-01,292.017639160156,282.127765252969,176.205093383789,106.448333912503
2018-08-01,359.618743896484,123.321248521155,114.961380004883,104.519769386879
2018-09-01,271.835052490234,115.396005359495,120.985191345215,114.239655549595
2018-10-01,296.154266357422,146.919627451651,136.114654541016,107.941615403817
2018-11-01,322.544097900391,191.771219496345,164.942199707031,105.0861506896
2018-12-01,290.394653320312,217.39565295882,226.576889038086,115.089633978385
2019-01-01,301.899963378906,202.67313163101,284.135925292969,115.178637098609
2019-02-01,266.60595703125,81.0074385062717,123.639282226562,99.9505560850919
2019-03-01,250.536743164062,76.57027431,180.631683349609,91.6843567875793
2019-04-01,297.647125244141,80.2577945994147,109.686363220215,83.2598511645703
2019-05-01,275.601928710938,111.55889632584,160.858154296875,106.72016560089
2019-06-01,339.071899414062,234.355710884504,207.99137878418,83.9172673130249
2019-07-01,333.248901367188,123.321248521155,207.745468139648,114.693268611729
2019-08-01,400.904541015625,252.704671399743,282.52294921875,144.060617719818
2019-09-01,358.148468017578,225.517417960041,186.640701293945,96.0316350478513
2019-10-01,495.852355957031,193.095702655353,159.51139831543,109.725332863692
2019-11-01,364.876708984375,198.433424730996,170.480346679688,118.264850368985
2019-12-01,315.980346679688,47.2603450182274,190.504913330078,90.8141
2020-01-01,275.707855224609,213.93728473817,164.755325317383,100.479008754881
2020-02-01,380.233703613281,168.837911165634,216.191207885742,117.054140083621
2020-03-01,569.658264160156,229.909663711264,425.779205322266,183.180891845507
